;============================ SPDUST.2 ===============================
;
;    Rotational emission from a population of spinning dust grains,
;    as described by Ali-Haimoud, Hirata & Dickinson, 2009, MNRAS, 395, 1055
;    and in Silsbee, Ali-Haimoud & Hirata, 2010
;    for an environment with parameters given below. 
;
;    nH = 1000.0000 cm^-3
;    T = 100.00000 K
;    Chi = 1000.0000
;    xh = 0.0010000000
;    xC = 0.00020000000
;    mu(1E-7 cm) = 9.67471 debye (this corresponds to beta = 0.40000001 debye)
;
;
    Diklike grains are asssumed to be randomly oriented with respect to their angular momentum vector.
;
;=====================================================================
;
;nu(GHz)       j_nu/nH(Jy sr-1 cm2/H)     
;
     0.050230790   3.2787002e-28
     0.050695569   3.4616379e-28
     0.051164650   3.6545680e-28
     0.051638070   3.8581769e-28
     0.052115871   4.0730526e-28
     0.052598094   4.2998102e-28
     0.053084778   4.5391000e-28
     0.053575965   4.7916099e-28
     0.054071698   5.0580620e-28
     0.054572017   5.3392169e-28
     0.055076965   5.6358784e-28
     0.055586586   5.9488945e-28
     0.056100923   6.2791536e-28
     0.056620018   6.6275952e-28
     0.057143917   6.9952136e-28
     0.057672663   7.3830474e-28
     0.058206301   7.7921946e-28
     0.058744878   8.2238163e-28
     0.059288437   8.6791307e-28
     0.059837027   9.1594189e-28
     0.060390692   9.6660352e-28
     0.060949480   1.0200680e-27
     0.061513439   1.0764320e-27
     0.062082615   1.1358790e-27
     0.062657059   1.1985765e-27
     0.063236817   1.2646986e-27
     0.063821940   1.3344297e-27
     0.064412478   1.4079646e-27
     0.065008479   1.4855076e-27
     0.065609995   1.5672730e-27
     0.066217077   1.6534876e-27
     0.066829776   1.7443907e-27
     0.067448144   1.8402317e-27
     0.068072234   1.9412743e-27
     0.068702099   2.0477981e-27
     0.069337791   2.1600936e-27
     0.069979366   2.2784676e-27
     0.070626877   2.4032447e-27
     0.071280380   2.5347650e-27
     0.071939929   2.6733846e-27
     0.072605581   2.8194799e-27
     0.073277392   2.9735003e-27
     0.073955419   3.1357585e-27
     0.074639720   3.3067399e-27
     0.075330353   3.4869081e-27
     0.076027376   3.6767429e-27
     0.076730849   3.8767510e-27
     0.077440831   4.0874684e-27
     0.078157382   4.3094562e-27
     0.078880563   4.5432999e-27
     0.079610436   4.7896192e-27
     0.080347063   5.0490691e-27
     0.081090505   5.3223261e-27
     0.081840826   5.6101066e-27
     0.082598090   5.9131707e-27
     0.083362361   6.2323034e-27
     0.084133703   6.5683320e-27
     0.084912183   6.9221324e-27
     0.085697865   7.2946200e-27
     0.086490818   7.6868347e-27
     0.087291108   8.0996140e-27
     0.088098802   8.5341078e-27
     0.088913971   8.9914112e-27
     0.089736681   9.4726841e-27
     0.090567005   9.9791589e-27
     0.091405011   1.0512103e-26
     0.092250771   1.1072851e-26
     0.093104357   1.1662813e-26
     0.093965841   1.2283466e-26
     0.094835296   1.2936336e-26
     0.095712796   1.3623038e-26
     0.096598416   1.4345288e-26
     0.097492230   1.5104830e-26
     0.098394314   1.5903516e-26
     0.099304746   1.6743315e-26
      0.10022360   1.7626242e-26
      0.10115096   1.8554547e-26
      0.10208690   1.9530208e-26
      0.10303150   2.0555692e-26
      0.10398483   2.1633405e-26
      0.10494699   2.2765891e-26
      0.10591806   2.3955864e-26
      0.10689810   2.5206053e-26
      0.10788722   2.6519359e-26
      0.10888549   2.7898869e-26
      0.10989299   2.9347730e-26
      0.11090982   3.0869226e-26
      0.11193606   3.2466845e-26
      0.11297179   3.4144231e-26
      0.11401710   3.5905086e-26
      0.11507209   3.7753336e-26
      0.11613684   3.9693372e-26
      0.11721144   4.1729010e-26
      0.11829598   4.3864865e-26
      0.11939056   4.6105674e-26
      0.12049527   4.8456238e-26
      0.12161020   5.0921534e-26
      0.12273545   5.3506857e-26
      0.12387110   5.6217750e-26
      0.12501727   5.9059762e-26
      0.12617404   6.2038799e-26
      0.12734151   6.5161214e-26
      0.12851979   6.8433215e-26
      0.12970897   7.1861406e-26
      0.13090915   7.5452863e-26
      0.13212044   7.9214702e-26
      0.13334293   8.3154234e-26
      0.13457674   8.7279260e-26
      0.13582196   9.1597974e-26
      0.13707871   9.6118413e-26
      0.13834708   1.0084917e-25
      0.13962719   1.0579955e-25
      0.14091915   1.1097846e-25
      0.14222306   1.1639539e-25
      0.14353903   1.2206054e-25
      0.14486718   1.2798410e-25
      0.14620762   1.3417638e-25
      0.14756046   1.4064845e-25
      0.14892582   1.4741200e-25
      0.15030382   1.5447818e-25
      0.15169456   1.6185895e-25
      0.15309817   1.6956748e-25
      0.15451477   1.7761595e-25
      0.15594448   1.8601738e-25
      0.15738742   1.9478586e-25
      0.15884370   2.0393536e-25
      0.16031347   2.1347968e-25
      0.16179683   2.2343377e-25
      0.16329392   2.3381362e-25
      0.16480486   2.4463377e-25
      0.16632978   2.5591006e-25
      0.16786881   2.6766020e-25
      0.16942208   2.7989994e-25
      0.17098972   2.9264604e-25
      0.17257187   3.0591698e-25
      0.17416866   3.1973080e-25
      0.17578022   3.3410475e-25
      0.17740669   3.4905777e-25
      0.17904822   3.6461059e-25
      0.18070493   3.8078068e-25
      0.18237697   3.9758754e-25
      0.18406449   4.1505366e-25
      0.18576761   4.3319775e-25
      0.18748650   4.5203971e-25
      0.18922129   4.7160206e-25
      0.19097214   4.9190653e-25
      0.19273918   5.1297253e-25
      0.19452257   5.3482207e-25
      0.19632247   5.5748035e-25
      0.19813902   5.9587049e-25
      0.19997237   6.2076290e-25
      0.20182270   6.4655236e-25
      0.20369014   6.7325864e-25
      0.20557486   7.0090350e-25
      0.20747702   7.2951267e-25
      0.20939678   7.5911081e-25
      0.21133431   7.8971732e-25
      0.21328976   8.2135567e-25
      0.21526331   8.5405515e-25
      0.21725511   8.8783231e-25
      0.21926535   9.2270903e-25
      0.22129419   9.5871444e-25
      0.22334180   9.9586700e-25
      0.22540835   1.0341855e-24
      0.22749403   1.0736950e-24
      0.22959901   1.1144199e-24
      0.23172346   1.1788002e-24
      0.23386757   1.2228426e-24
      0.23603152   1.2681965e-24
      0.23821549   1.3148703e-24
      0.24041967   1.3628816e-24
      0.24264425   1.4122595e-24
      0.24488941   1.4630169e-24
      0.24715534   1.5151650e-24
      0.24944224   1.5687254e-24
      0.25175030   1.6237201e-24
      0.25407972   1.6801513e-24
      0.25643069   1.7380320e-24
      0.25880342   1.7973929e-24
      0.26119809   1.8582286e-24
      0.26361493   1.9205463e-24
      0.26605413   1.9843709e-24
      0.26851590   2.0813195e-24
      0.27100045   2.1493447e-24
      0.27350798   2.2189339e-24
      0.27603872   2.2901061e-24
      0.27859287   2.3628466e-24
      0.28117066   2.4371588e-24
      0.28377230   2.5130738e-24
      0.28639802   2.5905700e-24
      0.28904802   2.6696429e-24
      0.29172255   2.7503151e-24
      0.29442183   2.8325805e-24
      0.29714608   2.9164214e-24
      0.29989554   3.0018448e-24
      0.30267044   3.0888699e-24
      0.30547101   3.1774632e-24
      0.30829750   3.3094661e-24
      0.31115014   3.4027883e-24
      0.31402918   3.4977313e-24
      0.31693486   3.5942825e-24
      0.31986742   3.6924689e-24
      0.32282711   3.7922855e-24
      0.32581420   3.8937054e-24
      0.32882892   3.9967375e-24
      0.33187154   4.1014162e-24
      0.33494230   4.2076991e-24
      0.33804149   4.3155824e-24
      0.34116935   4.4251233e-24
      0.34432615   4.5362875e-24
      0.34751216   4.7002101e-24
      0.35072765   4.8165604e-24
      0.35397289   4.9346513e-24
      0.35724816   5.0544609e-24
      0.36055374   5.1760154e-24
      0.36388990   5.2993855e-24
      0.36725693   5.4245384e-24
      0.37065512   5.5514895e-24
      0.37408475   5.6803373e-24
      0.37754611   5.8110712e-24
      0.38103951   5.9437034e-24
      0.38456522   6.1352296e-24
      0.38812356   6.2740074e-24
      0.39171482   6.4149039e-24
      0.39533931   6.5579775e-24
      0.39899734   6.7033567e-24
      0.40268922   6.8510422e-24
      0.40641526   7.0010857e-24
      0.41017577   7.1536427e-24
      0.41397108   7.3087526e-24
      0.41780151   7.4664681e-24
      0.42166738   7.6269155e-24
      0.42556902   7.7902230e-24
      0.42950676   7.9564326e-24
      0.43348094   8.1927261e-24
      0.43749189   8.3676615e-24
      0.44153995   8.5459473e-24
      0.44562547   8.7276836e-24
      0.44974879   8.9130845e-24
      0.45391027   9.1022641e-24
      0.45811025   9.2953274e-24
      0.46234909   9.4924497e-24
      0.46662715   9.6938437e-24
      0.47094480   9.8996078e-24
      0.47530240   1.0109899e-23
      0.47970032   1.0324988e-23
      0.48413893   1.0545002e-23
      0.48861861   1.0770094e-23
      0.49313974   1.1000533e-23
      0.49770271   1.1236520e-23
      0.50230790   1.1478225e-23
      0.50695569   1.1725867e-23
      0.51164650   1.1979752e-23
      0.51638070   1.2240052e-23
      0.52115871   1.2506979e-23
      0.52598094   1.2780879e-23
      0.53084778   1.3061981e-23
      0.53575965   1.3350505e-23
      0.54071698   1.3646780e-23
      0.54572017   1.3951122e-23
      0.55076965   1.4263794e-23
      0.55586586   1.4585076e-23
      0.56100923   1.4915389e-23
      0.56620018   1.5255016e-23
      0.57143917   1.5604258e-23
      0.57672663   1.5963558e-23
      0.58206301   1.6333289e-23
      0.58744878   1.6713784e-23
      0.59288437   1.7105465e-23
      0.59837027   1.7508807e-23
      0.60390692   1.7924220e-23
      0.60949480   1.8352094e-23
      0.61513439   1.8793009e-23
      0.62082615   1.9247424e-23
      0.62657059   1.9715787e-23
      0.63236817   2.0198697e-23
      0.63821940   2.0696730e-23
      0.64412478   2.1210411e-23
      0.65008479   2.1740322e-23
      0.65609995   2.2287156e-23
      0.66217077   2.2851562e-23
      0.66829776   2.3434119e-23
      0.67448144   2.4035634e-23
      0.68072234   2.4656836e-23
      0.68702099   2.5298413e-23
      0.69337791   2.5961207e-23
      0.69979366   2.6646082e-23
      0.70626877   2.7353871e-23
      0.71280380   2.8085413e-23
      0.71939929   2.8841715e-23
      0.72605581   2.9623781e-23
      0.73277392   3.0432499e-23
      0.73955419   3.1269017e-23
      0.74639720   3.2134445e-23
      0.75330353   3.3029855e-23
      0.76027376   3.3956465e-23
      0.76730849   3.4915542e-23
      0.77440831   3.5908391e-23
      0.78157382   3.6936254e-23
      0.78880563   3.8000599e-23
      0.79610436   3.9102940e-23
      0.80347063   4.0244651e-23
      0.81090505   4.1427394e-23
      0.81840826   4.2652826e-23
      0.82598090   4.3922603e-23
      0.83362361   4.5238512e-23
      0.84133703   4.6602411e-23
      0.84912183   4.8016301e-23
      0.85697865   4.9482040e-23
      0.86490818   5.1001787e-23
      0.87291108   5.2577789e-23
      0.88098802   5.4212164e-23
      0.88913971   5.5907350e-23
      0.89736681   5.7665791e-23
      0.90567005   5.9490023e-23
      0.91405011   6.1382683e-23
      0.92250771   6.3346517e-23
      0.93104357   6.5384533e-23
      0.93965841   6.7499521e-23
      0.94835296   6.9694684e-23
      0.95712796   7.1973328e-23
      0.96598416   7.4338684e-23
      0.97492230   7.6794351e-23
      0.98394314   7.9343944e-23
      0.99304746   8.1991289e-23
       1.0022360   8.4740283e-23
       1.0115096   8.7595021e-23
       1.0208690   9.0559964e-23
       1.0303150   9.3639300e-23
       1.0398483   9.6837779e-23
       1.0494699   1.0016028e-22
       1.0591806   1.0361167e-22
       1.0689810   1.0719727e-22
       1.0788722   1.1092243e-22
       1.0888549   1.1479289e-22
       1.0989299   1.1881439e-22
       1.1090982   1.2299305e-22
       1.1193606   1.2733543e-22
