;============================ SPDUST.2 ===============================
;
;    Rotational emission from a population of spinning dust grains,
;    as described by Ali-Haimoud, Hirata & Dickinson, 2009, MNRAS, 395, 1055
;    and in Silsbee, Ali-Haimoud & Hirata, 2010
;    for an environment with parameters given below. 
;
;    nH = 10000.000 cm^-3
;    T = 10.000000 K
;    Chi = 0.00010000000
;    xh = 0.0000000
;    xC = 1.0000000e-06
;    mu(1E-7 cm) = 9.67471 debye (this corresponds to beta = 0.40000001 debye)
;
;
    Diklike grains are asssumed to be randomly oriented with respect to their angular momentum vector.
;
;=====================================================================
;
;nu(GHz)       j_nu/nH(Jy sr-1 cm2/H)     
;
     0.050230790   4.4695293e-27
     0.050695569   4.6887255e-27
     0.051164650   4.9180282e-27
     0.051638070   5.1578590e-27
     0.052115871   5.4086702e-27
     0.052598094   5.6709071e-27
     0.053084778   5.9450276e-27
     0.053575965   6.2315221e-27
     0.054071698   6.5309059e-27
     0.054572017   6.8436699e-27
     0.055076965   7.1703463e-27
     0.055586586   7.5115094e-27
     0.056100923   7.8677061e-27
     0.056620018   8.2395071e-27
     0.057143917   8.6275295e-27
     0.057672663   9.0324031e-27
     0.058206301   9.4547304e-27
     0.058744878   9.8951659e-27
     0.059288437   1.0354422e-26
     0.059837027   1.0833148e-26
     0.060390692   1.1332037e-26
     0.060949480   1.1851849e-26
     0.061513439   1.2393326e-26
     0.062082615   1.2957184e-26
     0.062657059   1.3544208e-26
     0.063236817   1.4155258e-26
     0.063821940   1.4791070e-26
     0.064412478   1.5452460e-26
     0.065008479   1.6140342e-26
     0.065609995   1.6855547e-26
     0.066217077   1.7598901e-26
     0.066829776   1.8371313e-26
     0.067448144   1.9173778e-26
     0.068072234   2.0007095e-26
     0.068702099   2.0872186e-26
     0.069337791   2.1770117e-26
     0.069979366   2.2701761e-26
     0.070626877   2.3668027e-26
     0.071280380   2.4669942e-26
     0.071939929   2.5708576e-26
     0.072605581   2.6784760e-26
     0.073277392   2.7899479e-26
     0.073955419   2.9053940e-26
     0.074639720   3.1079372e-26
     0.075330353   3.2347023e-26
     0.076027376   3.3658488e-26
     0.076730849   3.5014851e-26
     0.077440831   3.6416961e-26
     0.078157382   3.7865857e-26
     0.078880563   3.9362884e-26
     0.079610436   4.0908757e-26
     0.080347063   4.2504440e-26
     0.081090505   4.4151174e-26
     0.081840826   4.5849918e-26
     0.082598090   4.7601416e-26
     0.083362361   4.9406656e-26
     0.084133703   5.1267015e-26
     0.084912183   5.3182913e-26
     0.085697865   5.5155205e-26
     0.086490818   5.7185176e-26
     0.087291108   5.9273468e-26
     0.088098802   6.1420630e-26
     0.088913971   6.3627573e-26
     0.089736681   6.5895490e-26
     0.090567005   6.9698789e-26
     0.091405011   7.2144657e-26
     0.092250771   7.4655628e-26
     0.093104357   7.7231841e-26
     0.093965841   7.9873661e-26
     0.094835296   8.2581987e-26
     0.095712796   8.5357746e-26
     0.096598416   8.8200684e-26
     0.097492230   9.1111186e-26
     0.098394314   9.4090780e-26
     0.099304746   9.7138864e-26
      0.10022360   1.0025554e-25
      0.10115096   1.0344168e-25
      0.10208690   1.0669773e-25
      0.10303150   1.1002300e-25
      0.10398483   1.1341761e-25
      0.10494699   1.1688323e-25
      0.10591806   1.2041839e-25
      0.10689810   1.2402297e-25
      0.10788722   1.2769798e-25
      0.10888549   1.3144326e-25
      0.10989299   1.3778657e-25
      0.11090982   1.4176524e-25
      0.11193606   1.4581838e-25
      0.11297179   1.4994415e-25
      0.11401710   1.5414239e-25
      0.11507209   1.5841471e-25
      0.11613684   1.6276044e-25
      0.11721144   1.6717864e-25
      0.11829598   1.7166987e-25
      0.11939056   1.7623578e-25
      0.12049527   1.8087440e-25
      0.12161020   1.8558566e-25
      0.12273545   1.9037209e-25
      0.12387110   1.9523248e-25
      0.12501727   2.0016622e-25
      0.12617404   2.0517466e-25
      0.12734151   2.1025960e-25
      0.12851979   2.1541934e-25
      0.12970897   2.2065425e-25
      0.13090915   2.2985678e-25
      0.13212044   2.3539403e-25
      0.13334293   2.4101465e-25
      0.13457674   2.4672132e-25
      0.13582196   2.5251646e-25
      0.13707871   2.5839933e-25
      0.13834708   2.6437157e-25
      0.13962719   2.7043874e-25
      0.14091915   2.7659994e-25
      0.14222306   2.8285671e-25
      0.14353903   2.8921368e-25
      0.14486718   2.9567393e-25
      0.14620762   3.0223797e-25
      0.14756046   3.0890904e-25
      0.14892582   3.1569395e-25
      0.15030382   3.2259311e-25
      0.15169456   3.2960934e-25
      0.15309817   3.3674938e-25
      0.15451477   3.4967443e-25
      0.15594448   3.5728412e-25
      0.15738742   3.6503677e-25
      0.15884370   3.7294083e-25
      0.16031347   3.8099856e-25
      0.16179683   3.8921461e-25
      0.16329392   3.9759824e-25
      0.16480486   4.0615489e-25
      0.16632978   4.1488876e-25
      0.16786881   4.2380716e-25
      0.16942208   4.3292034e-25
      0.17098972   4.4223230e-25
      0.17257187   4.5174953e-25
      0.17416866   4.6148332e-25
      0.17578022   4.7144083e-25
      0.17740669   4.8162823e-25
      0.17904822   4.9205492e-25
      0.18070493   5.1043834e-25
      0.18237697   5.2166268e-25
      0.18406449   5.3316387e-25
      0.18576761   5.4495564e-25
      0.18748650   5.5704791e-25
      0.18922129   5.6944954e-25
      0.19097214   5.8217278e-25
      0.19273918   5.9523201e-25
      0.19452257   6.0863707e-25
      0.19632247   6.2239952e-25
      0.19813902   6.3653520e-25
      0.19997237   6.5105772e-25
      0.20182270   6.6597885e-25
      0.20369014   6.8131394e-25
      0.20557486   6.9708033e-25
      0.20747702   7.2281734e-25
      0.20939678   7.3984633e-25
      0.21133431   7.5736793e-25
      0.21328976   7.7540097e-25
      0.21526331   7.9396182e-25
      0.21725511   8.1307061e-25
      0.21926535   8.3274929e-25
      0.22129419   8.5301770e-25
      0.22334180   8.7389641e-25
      0.22540835   8.9540971e-25
      0.22749403   9.1758242e-25
      0.22959901   9.4043704e-25
      0.23172346   9.6399936e-25
      0.23386757   9.8829732e-25
      0.23603152   1.0133580e-24
      0.23821549   1.0392088e-24
      0.24041967   1.0658809e-24
      0.24264425   1.0934067e-24
      0.24488941   1.1218173e-24
      0.24715534   1.1511459e-24
      0.24944224   1.1814289e-24
      0.25175030   1.2127026e-24
      0.25407972   1.2450039e-24
      0.25643069   1.2783732e-24
      0.25880342   1.3128530e-24
      0.26119809   1.3484854e-24
      0.26361493   1.3853141e-24
      0.26605413   1.4233866e-24
      0.26851590   1.4627517e-24
      0.27100045   1.5034584e-24
      0.27350798   1.5455599e-24
      0.27603872   1.5891118e-24
      0.27859287   1.6341708e-24
      0.28117066   1.6807948e-24
      0.28377230   1.7290462e-24
      0.28639802   1.7789896e-24
      0.28904802   1.8306908e-24
      0.29172255   1.8842198e-24
      0.29442183   1.9396495e-24
      0.29714608   1.9970560e-24
      0.29989554   2.0565158e-24
      0.30267044   2.1181112e-24
      0.30547101   2.1819283e-24
      0.30829750   2.2480541e-24
      0.31115014   2.3165819e-24
      0.31402918   2.3876070e-24
      0.31693486   2.4612305e-24
      0.31986742   2.5375551e-24
      0.32282711   2.6166882e-24
      0.32581420   2.6987449e-24
      0.32882892   2.7838398e-24
      0.33187154   2.8720976e-24
      0.33494230   2.9636433e-24
      0.33804149   3.0586105e-24
      0.34116935   3.1571368e-24
      0.34432615   3.2593630e-24
      0.34751216   3.3654430e-24
      0.35072765   3.4755264e-24
      0.35397289   3.5897809e-24
      0.35724816   3.7083694e-24
      0.36055374   3.8314703e-24
      0.36388990   3.9592653e-24
      0.36725693   4.0919412e-24
      0.37065512   4.2297011e-24
      0.37408475   4.3727430e-24
      0.37754611   4.5212891e-24
      0.38103951   4.6755545e-24
      0.38456522   4.8357759e-24
      0.38812356   5.0021921e-24
      0.39171482   5.1750528e-24
      0.39533931   5.3546237e-24
      0.39899734   5.5411679e-24
      0.40268922   5.7349807e-24
      0.40641526   5.9363431e-24
      0.41017577   6.1455714e-24
      0.41397108   6.3629772e-24
      0.41780151   6.5888959e-24
      0.42166738   6.8236726e-24
      0.42556902   7.0676608e-24
      0.42950676   7.3212439e-24
      0.43348094   7.5847971e-24
      0.43749189   7.8587402e-24
      0.44153995   8.1434778e-24
      0.44562547   8.4394620e-24
      0.44974879   8.7471378e-24
      0.45391027   9.0669814e-24
      0.45811025   9.3994890e-24
      0.46234909   9.7451664e-24
      0.46662715   1.0104558e-23
      0.47094480   1.0478200e-23
      0.47530240   1.0866692e-23
      0.47970032   1.1270615e-23
      0.48413893   1.1690606e-23
      0.48861861   1.2127304e-23
      0.49313974   1.2581394e-23
      0.49770271   1.3053575e-23
      0.50230790   1.3544569e-23
      0.50695569   1.4055149e-23
      0.51164650   1.4586096e-23
      0.51638070   1.5138242e-23
      0.52115871   1.5712422e-23
      0.52598094   1.6309547e-23
      0.53084778   1.6930528e-23
      0.53575965   1.7576333e-23
      0.54071698   1.8247950e-23
      0.54572017   1.8946429e-23
      0.55076965   1.9672851e-23
      0.55586586   2.0428326e-23
      0.56100923   2.1214034e-23
      0.56620018   2.2031182e-23
      0.57143917   2.2881049e-23
      0.57672663   2.3764916e-23
      0.58206301   2.4684173e-23
      0.58744878   2.5640230e-23
      0.59288437   2.6634566e-23
      0.59837027   2.7668695e-23
      0.60390692   2.8744228e-23
      0.60949480   2.9862824e-23
      0.61513439   3.1026188e-23
      0.62082615   3.2236109e-23
      0.62657059   3.3494451e-23
      0.63236817   3.4803165e-23
      0.63821940   3.6164217e-23
      0.64412478   3.7579720e-23
      0.65008479   3.9051834e-23
      0.65609995   4.0582835e-23
      0.66217077   4.2175014e-23
      0.66829776   4.3830840e-23
      0.67448144   4.5552843e-23
      0.68072234   4.7343642e-23
      0.68702099   4.9205934e-23
      0.69337791   5.1142576e-23
      0.69979366   5.3156544e-23
      0.70626877   5.5250847e-23
      0.71280380   5.7428675e-23
      0.71939929   5.9693324e-23
      0.72605581   6.2048279e-23
      0.73277392   6.4497008e-23
      0.73955419   6.7043253e-23
      0.74639720   6.9690854e-23
      0.75330353   7.2443846e-23
      0.76027376   7.5306277e-23
      0.76730849   7.8282491e-23
      0.77440831   8.1376987e-23
      0.78157382   8.4594400e-23
      0.78880563   8.7939495e-23
      0.79610436   9.1417271e-23
      0.80347063   9.5033017e-23
      0.81090505   9.8792044e-23
      0.81840826   1.0269994e-22
      0.82598090   1.0676251e-22
      0.83362361   1.1098592e-22
      0.84133703   1.1537628e-22
      0.84912183   1.1994013e-22
      0.85697865   1.2468421e-22
      0.86490818   1.2961562e-22
      0.87291108   1.3474152e-22
      0.88098802   1.4006941e-22
      0.88913971   1.4560725e-22
      0.89736681   1.5136320e-22
      0.90567005   1.5734555e-22
      0.91405011   1.6356299e-22
      0.92250771   1.7002485e-22
      0.93104357   1.7674046e-22
      0.93965841   1.8371949e-22
      0.94835296   1.9097204e-22
      0.95712796   1.9850888e-22
      0.96598416   2.0634081e-22
      0.97492230   2.1447906e-22
      0.98394314   2.2293539e-22
      0.99304746   2.3172221e-22
       1.0022360   2.4085199e-22
       1.0115096   2.5033765e-22
       1.0208690   2.6019305e-22
       1.0303150   2.7043241e-22
       1.0398483   2.8107013e-22
       1.0494699   2.9212118e-22
       1.0591806   3.0360163e-22
       1.0689810   3.1552799e-22
       1.0788722   3.2791673e-22
       1.0888549   3.4078525e-22
       1.0989299   3.5415214e-22
       1.1090982   3.6803641e-22
       1.1193606   3.8245707e-22
