#Feed positions given James' memo (unrotated). 0.1853 arcmin/mm, rot=pi/2		
#Pixel No.	xloc (mm)    yloc (mm)
1 0 0
2 65 0
3 32.5 56.29
4 -32.50 56.29
5 -65.00 0
6 -32.50 -56.29
7 32.5 -56.29
8 130 0
9 97.5 56.29
10 65 112.58
11 0 112.58
12 -65.00 112.58
13 -97.50 56.29
14 -130.00 0
15 -97.50 -56.29
16 -65.00 -112.58
17 0 -112.58
18 65 -112.58
19 97.5 -56.29
